Date,Status,Flight_Number,Airline,Airline_Code,Direction,Origin,Destination,Sched_Departure_Date,Sched_Departure_Time,Actual_Departure_Date,Actual_Departure_Time,Departure_Delay_mins,Actual_Arrival_Date,Actual_Arrival_Time,Arrival_Delay_mins,Duration,Hour_Slot
"Mon, 18. Aug",Landed,AI2662 AIC2662,Air India,AI/AIC,Arrival,Srinagar (SXR / VISR),,18 Aug,15:55 IST,18 Aug,13:40 IST,20.0,18 Aug,16:27 IST,32.0,,15:00:00
"Mon, 18. Aug",Landed,6E5099 IGO5099,IndiGo,6E/IGO,Arrival,Hyderabad (HYD / VOHS),,18 Aug,16:05 IST,18 Aug,15:52 IST,1.0,18 Aug,17:16 IST,1.0,,15:00:00
"Mon, 18. Aug",Landed,6E6259 IGO6259,IndiGo,6E/IGO,Arrival,Jodhpur (JDH / VIJO),,18 Aug,16:10 IST,18 Aug,15:42 IST,1.0,18 Aug,17:37 IST,1.0,,15:00:00
"Mon, 18. Aug",Landed,6E604 IGO30YH,IndiGo,6E/IGO,Arrival,Andal (RDP / VEDG),,18 Aug,16:15 IST,18 Aug,14:16 IST,41.0,18 Aug,16:32 IST,17.0,,15:00:00
"Mon, 18. Aug",Landed,6E5227 IGO20NK,IndiGo,6E/IGO,Arrival,Kolkata (CCU / VECC),,18 Aug,16:20 IST,18 Aug,13:32 IST,2.0,18 Aug,16:00 IST,-19.0,,15:00:00
"Mon, 18. Aug",Landed,IX2547 AXB2547,Air India Express,IX/AXB,Arrival,Varanasi (VNS / VIBN),,18 Aug,16:30 IST,18 Aug,14:55 IST,40.0,18 Aug,16:58 IST,28.0,,15:00:00
"Mon, 18. Aug",Landed,AI2492 AIC2492,Air India,AI/AIC,Arrival,Lucknow (LKO / VILK),,18 Aug,16:35 IST,18 Aug,14:53 IST,48.0,18 Aug,17:15 IST,40.0,,15:00:00
"Mon, 18. Aug",Landed,AI2441 AIC2441,Air India,AI/AIC,Arrival,Delhi (DEL / VIDP),,18 Aug,16:40 IST,18 Aug,14:41 IST,21.0,18 Aug,16:40 IST,,,16:00:00
"Mon, 18. Aug",Landed,6E5338 IGO79U,IndiGo,6E/IGO,Arrival,Bareilly (BEK / VIBY),,18 Aug,16:45 IST,18 Aug,15:15 IST,55.0,18 Aug,17:25 IST,40.0,,16:00:00
"Mon, 18. Aug",Landed,QP1530 AKJ153J,AirKenya,QP/XAK,Arrival,Darbhanga (DBR / VE89),,18 Aug,16:50 IST,18 Aug,15:14 IST,1.0,18 Aug,17:56 IST,1.0,,16:00:00
"Mon, 18. Aug",Landed,6E6938 IGO6938,IndiGo,6E/IGO,Arrival,Allahabad (IXD / VEAB),,18 Aug,16:55 IST,18 Aug,15:26 IST,41.0,18 Aug,17:42 IST,47.0,,16:00:00
"Mon, 18. Aug",Landed,QP1108 AKJ110H,AirKenya,QP/XAK,Arrival,Ahmedabad (AMD / VAAH),,18 Aug,17:00 IST,18 Aug,18:35 IST,3.0,18 Aug,16:55 IST,-4.0,,16:00:00
"Mon, 18. Aug",Landed,6E5351 IGO48RK,IndiGo,6E/IGO,Arrival,Bangalore (BLR / VOBL),,18 Aug,17:10 IST,18 Aug,17:21 IST,1.0,18 Aug,18:35 IST,1.0,,16:00:00
"Mon, 18. Aug",Landed,6E5247 IGO5247,IndiGo,6E/IGO,Arrival,Visakhapatnam (VTZ / VEVZ),,18 Aug,17:15 IST,18 Aug,14:59 IST,-6.0,18 Aug,17:11 IST,-3.0,,16:00:00
"Mon, 18. Aug",Landed,AI2420 AIC2420,Air India,AI/AIC,Arrival,Delhi (DEL / VIDP),,18 Aug,17:20 IST,18 Aug,15:32 IST,37.0,18 Aug,17:35 IST,15.0,,16:00:00
"Mon, 18. Aug",Landed,IX1024 AXB1024,Air India Express,IX/AXB,Arrival,Mangalore (IXE / VOML),,18 Aug,17:25 IST,18 Aug,16:24 IST,54.0,18 Aug,17:58 IST,33.0,,16:00:00
"Mon, 18. Aug",Landed,AI2878 AIC2878,Air India,AI/AIC,Arrival,Hyderabad (HYD / VOHS),,18 Aug,17:35 IST,18 Aug,16:00 IST,25.0,18 Aug,17:32 IST,-2.0,,16:00:00
"Mon, 18. Aug",Landed,EK502 UAE502,Emirates,EK/UAE,Arrival,Dubai (DXB / OMDB),,18 Aug,17:40 IST,18 Aug,13:02 UTC+04,2.0,18 Aug,17:58 IST,18.0,,17:00:00
"Mon, 18. Aug",Landed,6E1158 IGO1158,IndiGo,6E/IGO,Arrival,Kathmandu (KTM / VNKT),,18 Aug,17:45 IST,18 Aug,16:30 UTC+0545,1.0,18 Aug,18:47 IST,1.0,,17:00:00
"Mon, 18. Aug",Landed,6E6318 IGO6318,IndiGo,6E/IGO,Arrival,Delhi (DEL / VIDP),,18 Aug,17:50 IST,18 Aug,15:47 IST,17.0,18 Aug,18:01 IST,11.0,,17:00:00
"Mon, 18. Aug",Landed,AI2353 AIC2353,Air India,AI/AIC,Arrival,Bangkok (BKK / VTBS),,18 Aug,17:55 IST,18 Aug,17:42 UTC+07,2.0,18 Aug,20:23 IST,2.0,,17:00:00
"Mon, 18. Aug",Landed,QP1386 AKJ138F,AirKenya,QP/XAK,Arrival,Siliguri (IXB / VEBD),,18 Aug,18:05 IST,18 Aug,16:37 IST,1.0,18 Aug,19:05 IST,1.0,,17:00:00
"Mon, 18. Aug",Landed,AI2472 AIC2472,Air India,AI/AIC,Arrival,Kolkata (CCU / VECC),,18 Aug,18:10 IST,18 Aug,16:37 IST,1.0,18 Aug,19:10 IST,1.0,,17:00:00
"Mon, 18. Aug",Landed,AI2592 AIC2592,Air India,AI/AIC,Arrival,Indore (IDR / VAID),,18 Aug,18:15 IST,18 Aug,17:06 IST,26.0,18 Aug,18:10 IST,-4.0,,17:00:00
"Mon, 18. Aug",Landed,QP1952 AKJ195K,AirKenya,QP/XAK,Arrival,Faizabad (AYJ / VEAY),,18 Aug,18:20 IST,18 Aug,16:45 IST,40.0,18 Aug,18:48 IST,28.0,,17:00:00
"Mon, 18. Aug",Landed,QP1497 AKJ149G,AirKenya,QP/XAK,Arrival,Varanasi (VNS / VIBN),,18 Aug,18:25 IST,18 Aug,16:39 IST,29.0,18 Aug,18:33 IST,8.0,,17:00:00
"Mon, 18. Aug",Landed,6E5932 IGO5932,IndiGo,6E/IGO,Arrival,Ailinglapalap Island (AIP),,18 Aug,18:30 IST,18 Aug,23:03 UTC+12,43.0,18 Aug,18:41 IST,11.0,,17:00:00
"Mon, 18. Aug",Landed,6E5026 IGO37RE,IndiGo,6E/IGO,Arrival,Madurai (IXM / VOMD),,18 Aug,18:35 IST,18 Aug,18:09 IST,1.0,18 Aug,20:33 IST,1.0,,17:00:00
"Mon, 18. Aug",Landed,AI275 AIC275,Air India,AI/AIC,Arrival,Colombo (CMB / VCBI),,18 Aug,18:40 IST,18 Aug,16:54 UTC+0530,54.0,18 Aug,19:02 IST,22.0,,17:00:00
"Mon, 18. Aug",Landed,6E5104 IGO5104,IndiGo,6E/IGO,Arrival,Chennai (MAA / VOMM),,18 Aug,18:45 IST,18 Aug,17:42 IST,1.0,18 Aug,19:17 IST,32.0,,18:00:00
"Mon, 18. Aug",Landed,6E708 IGO708,IndiGo,6E/IGO,Arrival,Lucknow (LKO / VILK),,18 Aug,18:50 IST,18 Aug,17:22 IST,52.0,18 Aug,18:29 IST,-20.0,,18:00:00
"Mon, 18. Aug",Landed,6E298 IGO298,IndiGo,6E/IGO,Arrival,Ranchi (IXR / VERC),,18 Aug,19:05 IST,18 Aug,20:02 IST,3.0,18 Aug,22:25 IST,3.0,,18:00:00
"Mon, 18. Aug",Landed,AI2518 AIC2518,Air India,AI/AIC,Arrival,Cochin (COK / VOCI),,18 Aug,19:10 IST,18 Aug,17:50 IST,1.0,18 Aug,19:30 IST,20.0,,18:00:00
"Mon, 18. Aug",Landed,6E6206 IGO87EH,IndiGo,6E/IGO,Arrival,Kolkata (CCU / VECC),,18 Aug,19:15 IST,18 Aug,16:44 IST,24.0,18 Aug,18:58 IST,-16.0,,18:00:00
"Mon, 18. Aug",Landed,6E864 IGO7AP,IndiGo,6E/IGO,Arrival,Delhi (DEL / VIDP),,18 Aug,19:20 IST,18 Aug,17:45 IST,45.0,18 Aug,19:47 IST,27.0,,18:00:00
"Mon, 18. Aug",Landed,SG132 SEJ132,SpiceJet,SG/SEJ,Arrival,Cochin (COK / VOCI),,18 Aug,19:25 IST,18 Aug,17:43 IST,23.0,18 Aug,19:44 IST,19.0,,18:00:00
"Mon, 18. Aug",Landed,EY204 ETD204,Etihad Airways,EY/ETD,Arrival,Abu Dhabi (AUH / OMAA),,18 Aug,19:30 IST,18 Aug,15:14 UTC+04,34.0,18 Aug,19:54 IST,24.0,,18:00:00
"Mon, 18. Aug",Landed,6E5117 IGO5117,IndiGo,6E/IGO,Arrival,Faizabad (AYJ / VEAY),,18 Aug,19:35 IST,18 Aug,18:44 IST,1.0,18 Aug,21:02 IST,1.0,,18:00:00
"Mon, 18. Aug",Landed,AI2731 AIC2731,Air India,AI/AIC,Arrival,Rajkot (HSR / VAHS),,18 Aug,19:40 IST,18 Aug,21:39 IST,3.0,18 Aug,20:09 IST,29.0,,19:00:00
"Mon, 18. Aug",Landed,6E6523 IGO79AC,IndiGo,6E/IGO,Arrival,Mangalore (IXE / VOML),,18 Aug,19:45 IST,18 Aug,19:30 IST,1.0,18 Aug,21:05 IST,1.0,,19:00:00
"Mon, 18. Aug",Landed,QP1525 AKJ952E,AirKenya,QP/XAK,Arrival,Lucknow (LKO / VILK),,18 Aug,19:50 IST,18 Aug,18:37 IST,1.0,18 Aug,21:03 IST,1.0,,19:00:00
"Mon, 18. Aug",Landed,6E5255 IGO13KC,IndiGo,6E/IGO,Arrival,Bangalore (BLR / VOBL),,18 Aug,20:00 IST,18 Aug,19:05 IST,55.0,18 Aug,20:42 IST,42.0,,19:00:00
"Mon, 18. Aug",Landed,6E5091 IGO5091,IndiGo,6E/IGO,Arrival,(HDO / VIDX),,18 Aug,20:05 IST,18 Aug,18:06 IST,26.0,18 Aug,20:14 IST,9.0,,19:00:00
"Mon, 18. Aug",Landed,6E6951 IGO6951,IndiGo,6E/IGO,Arrival,Gorakhpur (GOP / VEGK),,18 Aug,20:10 IST,18 Aug,19:38 IST,1.0,18 Aug,21:56 IST,1.0,,19:00:00
"Mon, 18. Aug",Landed,6E5191 IGO5191,IndiGo,6E/IGO,Arrival,Raipur (RPR / VARP),,18 Aug,20:15 IST,18 Aug,18:45 IST,25.0,18 Aug,20:48 IST,33.0,,19:00:00
"Mon, 18. Aug",Landed,6E6706 IGO6706,IndiGo,6E/IGO,Arrival,Delhi (DEL / VIDP),,18 Aug,20:20 IST,18 Aug,18:51 IST,51.0,18 Aug,20:56 IST,36.0,,19:00:00
"Mon, 18. Aug",Landed,AI2774 AIC2774,Air India,AI/AIC,Arrival,Kolkata (CCU / VECC),,18 Aug,20:25 IST,18 Aug,18:42 IST,1.0,18 Aug,21:22 IST,57.0,,19:00:00
"Mon, 18. Aug",Landed,6E5367 IGO5367,IndiGo,6E/IGO,Arrival,Chennai (MAA / VOMM),,18 Aug,20:30 IST,18 Aug,21:00 IST,2.0,18 Aug,22:53 IST,2.0,,20:00:00
"Mon, 18. Aug",Landed,CX49 CPA049,Cathay Pacific,CX/CPA,Arrival,Hong Kong (HKG / VHHH),,18 Aug,20:35 IST,18 Aug,17:28 HKT,38.0,18 Aug,20:34 IST,,,20:00:00
"Mon, 18. Aug",Landed,6E1602 IGO1602,IndiGo,6E/IGO,Arrival,Jakarta (CGK / WIII),,18 Aug,20:40 IST,18 Aug,17:10 WIB,1.0,18 Aug,21:59 IST,1.0,,20:00:00
"Mon, 18. Aug",Landed,EK508 UAE508,Emirates,EK/UAE,Arrival,Dubai (DXB / OMDB),,18 Aug,20:45 IST,18 Aug,16:11 UTC+04,11.0,18 Aug,20:45 IST,,,20:00:00
"Mon, 18. Aug",Landed,6E5039 IGO5039,IndiGo,6E/IGO,Arrival,Hyderabad (HYD / VOHS),,18 Aug,20:50 IST,18 Aug,20:54 IST,1.0,18 Aug,22:12 IST,1.0,,20:00:00
"Mon, 18. Aug",Landed,6E5324 IGO5324,IndiGo,6E/IGO,Arrival,Jaipur (JAI / VIJP),,18 Aug,20:55 IST,18 Aug,22:47 IST,3.0,19 Aug,00:26 IST,3.0,,20:00:00
"Mon, 18. Aug",Landed,AI2610 AIC2610,Air India,AI/AIC,Arrival,Bangalore (BLR / VOBL),,18 Aug,21:00 IST,18 Aug,19:17 IST,32.0,18 Aug,21:08 IST,8.0,,20:00:00
"Mon, 18. Aug",Landed,6E5376 IGO33DK,IndiGo,6E/IGO,Arrival,Bangalore (BLR / VOBL),,18 Aug,21:05 IST,18 Aug,21:13 IST,1.0,18 Aug,22:47 IST,1.0,,20:00:00
"Mon, 18. Aug",Landed,SG60 SEJ060,SpiceJet,SG/SEJ,Arrival,Dubai (DXB / OMDB),,18 Aug,21:15 IST,18 Aug,16:06 UTC+04,6.0,18 Aug,20:54 IST,-20.0,,20:00:00
"Mon, 18. Aug",Landed,6E354 IGO7YP,IndiGo,6E/IGO,Arrival,Delhi (DEL / VIDP),,18 Aug,21:20 IST,18 Aug,19:54 IST,54.0,18 Aug,21:50 IST,30.0,,20:00:00
"Mon, 18. Aug",Landed,6E854 IGO854,IndiGo,6E/IGO,Arrival,Udaipur (UDR / VAUD),,18 Aug,21:25 IST,18 Aug,23:55 IST,4.0,19 Aug,01:30 IST,4.0,,21:00:00
"Mon, 18. Aug",Landed,AI2977 AIC2977,Air India,AI/AIC,Arrival,Delhi (DEL / VIDP),,18 Aug,21:30 IST,18 Aug,20:03 IST,1.0,18 Aug,21:58 IST,28.0,,21:00:00
"Mon, 18. Aug",Landed,IX1241 AXB1241,Air India Express,IX/AXB,Arrival,Goa (GOI / VOGO),,18 Aug,21:35 IST,18 Aug,21:32 IST,1.0,18 Aug,22:52 IST,1.0,,21:00:00
"Mon, 18. Aug",Landed,6E459 IGO459,IndiGo,6E/IGO,Arrival,Bhubaneswar (BBI / VEBS),,18 Aug,21:40 IST,18 Aug,20:33 IST,1.0,18 Aug,22:42 IST,1.0,,21:00:00
"Mon, 18. Aug",Landed,LX154 SWR154,Swiss,LX/SWR,Arrival,Zurich (ZRH / LSZH),,18 Aug,21:45 IST,18 Aug,10:10 CEST,25.0,18 Aug,22:10 IST,25.0,,21:00:00
"Mon, 18. Aug",Landed,6E5192 IGO5192,IndiGo,6E/IGO,Arrival,Vijayawada (VGA / VOBZ),,18 Aug,21:50 IST,18 Aug,20:49 IST,1.0,18 Aug,22:29 IST,39.0,,21:00:00
"Mon, 18. Aug",Landed,TG317 THA317,Thai Airways International,TG/THA,Arrival,Bangkok (BKK / VTBS),,18 Aug,21:55 IST,18 Aug,20:01 UTC+07,1.0,18 Aug,22:33 IST,38.0,,21:00:00
